time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
331200,0.1279971773434312,0.005732306731097481,0.1468875753670673,0.1728241011427798,0.41942674788175793,0.12502398727290398,0.32750056585285137,0.08366249744091903,0.1999823136280483,0.1169647199949182,0.20538564759880984,9.014743160085445,0.5349464954239949,0.2219555726448661,0.3943059249231169,0.023433687907306933,0.03740729023433431,0.025565135735277522,0.49217338887856954,0.6251318106897727,0.2405247437293241,0.3121590579974054,0.3827476514185193,0.1391691975399496,0.5660863523694459,0.030538268728314222,0.06296744788838282,0.043106041568350406,0.08506448222099294,0.0697205555050644
331500,0.04305233219858451,0.005333134631570147,0.11811127957206935,0.12816036704042943,0.316744020787894,0.0929228194091749,0.24501601119597893,0.06302458639817132,0.1516813475694221,0.09552861264359791,0.12337679986441685,6.68480577204345,0.42047839274604826,0.1496114636442627,0.2958872823284082,0.019388446632866874,0.031057876568233667,0.01890235857192124,0.38018107522371736,0.4450227193065288,0.16117503261025234,0.23880308257450622,0.29581911513299275,0.16049073438500727,0.4134822606432138,0.023308486766985936,0.04616070154437324,0.03396893236847376,0.06608091488411816,0.05174057442029323
331800,0.13235805186941008,0.005809040800272669,0.15452212689490352,0.18701619294466099,0.41652853356357866,0.12524158311991584,0.3339188603522274,0.08074176106863007,0.19446015797127103,0.11673534514422101,0.16824670973644373,8.802808916828305,0.5266346785437364,0.21899753132149868,0.3640628141941349,0.023071869126063405,0.037522037881302595,0.024840429474032533,0.4931180782741791,0.5920280679786245,0.21973102187489246,0.3045410183041781,0.37447867795032863,0.11059635786975264,0.5547567317413495,0.029644704867173743,0.06218115922509071,0.04205376043648812,0.0804916385363299,0.06740973761839086
332100,0.23585276524507748,0.005737782967493388,0.1916264453822052,0.22246945947725294,0.5015869689795807,0.16347353209603455,0.4380414715756302,0.10202838506455691,0.2451346626139923,0.13882053701044583,0.2409956517350409,10.938985971568872,0.6330585009723038,0.29618016829693516,0.43747860636337066,0.026588454074392587,0.04374573079108046,0.032499282022193654,0.6253514243849239,0.7484924883147599,0.3087826164998404,0.36892046500949505,0.45792959687367585,0.08795618414241346,0.7010421917066765,0.03768105141102751,0.08087059280919817,0.052557469010110935,0.10069718221984658,0.08563671060437628
332400,0.19059691856507044,0.004120179504560895,0.18164357080163285,0.18094638114911987,0.4428536890603709,0.16332630844087248,0.4312974528272093,0.0967208634765484,0.23080178177033162,0.13040901283567763,0.2634778322936171,9.717301178179973,0.5810298771118312,0.2632092679575564,0.37103477781016636,0.023335248819215337,0.04001851741351459,0.03252765076742037,0.6072136794941869,0.7094213598584105,0.3242734885073375,0.33628167842899614,0.4456000069265613,0.11305648075332897,0.6455820738620801,0.03578131834053977,0.07460155250093692,0.05015201589299778,0.09828682014420309,0.0807072255053356
332700,0.012338807913266692,0.007085539401792573,0.11104360659815882,0.1714105542340576,0.398925108150074,0.09703318147361983,0.23957773720633213,0.07094786093475136,0.17159067064955735,0.10797598104343109,0.15268235709039146,8.09161110212619,0.5000368011478997,0.1626234112992293,0.3858559294276631,0.023449939026171762,0.03589951379446177,0.019669584857531675,0.38995925622948846,0.5505373690859443,0.16302281700604482,0.2905663123121158,0.34423574522266875,0.19298042588618358,0.48770242446666145,0.02550491903785712,0.05087157425356992,0.03714158734180728,0.07205274949678397,0.058868156243107705
333000,0.004396389969855363,0.00713195568928171,0.11338847051329282,0.17304613810861014,0.38619709853253426,0.08961640262612747,0.22563008609338198,0.06656448371871448,0.16090585545191516,0.10505674367626483,0.12790231250956907,7.712440755053642,0.4799217002689602,0.1517907107524863,0.36110692539803324,0.02273398962711326,0.0351424595622305,0.018264635965451248,0.3748971850997549,0.5083710825365557,0.1421092257234946,0.2788757807796145,0.3272666746480084,0.17646107647571085,0.46074076243056794,0.023849095220406014,0.047522842703401125,0.03489629029640895,0.06735360726842998,0.05515958200913218
333300,0.2432870343370226,0.003734517798037018,0.18520886551657867,0.13830841813274475,0.38067044563595687,0.15487524561228128,0.4286904255561197,0.091194728303293,0.2179765457361782,0.1199136039536981,0.20404756421516623,8.987343849346246,0.5249169811285057,0.2661437381188847,0.34847097820338035,0.02173326056212943,0.03677420252366659,0.030726790452057173,0.588679605350201,0.619818056628084,0.3009143530799463,0.2963639783424199,0.3924814733852031,0.09571201637417914,0.5860352910486455,0.034688786786134074,0.07266428193498342,0.0486283249416104,0.09461907227069588,0.07544944755402838
333600,0.08535678737094798,0.004612970086910195,0.13707405451834376,0.13425610367422536,0.3499367772634443,0.11794909510487628,0.30778661447036626,0.0744875248855621,0.17861712541535724,0.10699605449887173,0.1842791707797815,7.6099934831345415,0.4724626127876732,0.1847943562558214,0.31757423669711216,0.02030948359101359,0.03370989051681761,0.023919636869855765,0.45725824497891665,0.5448240348743951,0.2264282435099787,0.26876393614021055,0.34942800501504223,0.1529531633060799,0.4897007662049404,0.02750177736042758,0.05525975064756494,0.03936596972915396,0.0774434418511305,0.061671120440685456
333900,0.15026201080664237,0.0055874336576451356,0.1504925156775272,0.19188861842901872,0.4191846304667308,0.11945754346668735,0.3182291072457346,0.07984525900992878,0.1917438053177989,0.11423541289115491,0.18626745569295622,8.915574143754004,0.5203046057542835,0.22470631244397765,0.3668431561573158,0.022490084097050556,0.03663670956562015,0.02454966387096391,0.48203857992360355,0.5939779326315318,0.22561468861863432,0.30551649047276186,0.3666638033544203,0.08475009425573177,0.557478424313004,0.02904140677591016,0.06184998889575155,0.04072467793147183,0.07834412693205905,0.06706776646358037
334200,0.007779230931070913,0.006056844147643403,0.09683632772953388,0.1323403688159317,0.3155311836243584,0.08214418091623088,0.20824164365331654,0.05807463834791804,0.14159285281431266,0.0900762094889842,0.09592239846901407,6.452303856510845,0.40895094969830126,0.13106754147519695,0.31009584765518383,0.019671414286847266,0.030094467538347658,0.01608186580239135,0.3283214644557262,0.43162700099613005,0.12378124271888424,0.2318269486098501,0.27710092327773594,0.17938363958035808,0.3894757273777927,0.021354211719156524,0.04212364513320921,0.03151937352336631,0.06025900601829903,0.04768562691313605
334500,0.2805547245543636,0.004361993971926381,0.22808846035952968,0.21484232304831608,0.5443817397975508,0.20370116754758527,0.5391624885912876,0.12188338975173707,0.2901276252890028,0.16077314194238568,0.363970318571873,12.248828620766325,0.720069138141298,0.3449600692152899,0.4661713203596136,0.028033948486068994,0.04872429053009597,0.04162318691093958,0.7648637411773578,0.9150245433984168,0.4331210803323984,0.41833349937416386,0.5521432108121616,0.11122695890084344,0.8202674353237711,0.04484821836064157,0.0944086621032838,0.061922515857517624,0.12312519208474271,0.10237274464327584
334800,0.16987622490963616,0.004124790345244378,0.1686475822232083,0.16321527676982583,0.39608031337986915,0.13914887643179696,0.3725842409486688,0.08586890080047738,0.20504225046405367,0.119453369281743,0.22939685920619723,8.750611448624134,0.5252531449547888,0.23579871928208718,0.3346284000150064,0.021416550412148183,0.03691887690708029,0.028681574009993938,0.5444938057393287,0.6215458313350695,0.2841545218870891,0.30288581363336675,0.39158797450740224,0.1033779890742963,0.5755885377347525,0.031709264064183174,0.06607510939480221,0.04441148833550557,0.08730429878530543,0.07168817612968326
335100,0.16868572089624934,0.0037177853903784808,0.15847940397656402,0.1449007739037924,0.36701740665201044,0.13283194192136705,0.35709632077734454,0.0812990717888411,0.19345745710230489,0.11067085827390599,0.2153063732053866,8.223752294244573,0.4885743954780608,0.22440137295608054,0.3185910783135242,0.019959790291423474,0.03410104796256519,0.027129348393067687,0.5138499762735265,0.5823474934897064,0.26975616583310824,0.28172047149893586,0.3682231863630605,0.09482110339179428,0.5381432414668055,0.030116211117423575,0.06257554442183988,0.042158263070376734,0.08321898393955252,0.067734485957331
335400,0.22930168060329237,0.0043032077255773515,0.2093570551591455,0.18035613838597442,0.4692577660386732,0.17722376506338122,0.47576769731465873,0.10662344869702878,0.25373733940843834,0.1443616212326404,0.29358226300306,10.620564723862437,0.6338778834753214,0.2955564762816678,0.40347903915190386,0.0253381331843201,0.044045579620856756,0.03630667923671638,0.6807878930946742,0.7712866673180585,0.367885372108276,0.3639651578176384,0.48269589617272146,0.12000413875168192,0.7049632051874966,0.0395211857715978,0.0820948575609961,0.055130894727938085,0.1093381413777621,0.08895640644833946
335700,0.12081281812804434,0.004751280707658623,0.15534079041626114,0.15179932001177576,0.3899144375302015,0.13044722202994308,0.3427399095155863,0.08266123762849986,0.19756239128894748,0.11727629771400672,0.21788152685925866,8.536639714987526,0.5214053078041516,0.21466924249262576,0.35077041272794673,0.021860707064114138,0.0367017530922098,0.02679118107568712,0.5104083991698829,0.6200757925505016,0.26006296650217564,0.2985519216401471,0.3865680182529019,0.13512115691343496,0.5534415977100693,0.030230108416439805,0.06164392633478144,0.04262943113532458,0.08467885992032365,0.06904425906201794
336000,0.11476215398847955,0.005826194136275831,0.1619436748401455,0.17695642333631412,0.44593236139414216,0.14124413106152645,0.36777701878295943,0.09088248365178941,0.2165011389260414,0.12749137195957871,0.22862317394417175,9.550478023372783,0.5767087057061815,0.23052373322394715,0.4098888828330871,0.024921411820585604,0.040407735780760845,0.02842051510663879,0.5438621990259733,0.6784735018779173,0.2679251327926693,0.33485903842527875,0.42745959227632113,0.16252812803103467,0.6052578815046132,0.03317301747318879,0.06721497196861748,0.047126692531165304,0.09354706372797494,0.07546831454217795
336300,0.19846274403241182,0.004125139603857519,0.17066081282131051,0.13945110844662167,0.3861088759380422,0.14939359249616047,0.4025997412882134,0.08907715631919189,0.21357309651979506,0.1190038275614711,0.21122832892810095,8.916545251860274,0.5299632085992485,0.24956103312771205,0.3613073490559273,0.02200600606885672,0.036762629836353256,0.029502320289530815,0.5598356679796908,0.6428593345153288,0.2883931113309188,0.2988583331251604,0.39596822356233474,0.11638398331017186,0.5821735567862092,0.03342021121904537,0.0693975296021776,0.04689299312725126,0.09179655453804259,0.074120208567237
336600,0.19380382623772618,0.003603120887255784,0.17504230520628994,0.16281587894281557,0.3930941721438046,0.1463867944063324,0.39500497786329447,0.08652677252566576,0.20632615422194078,0.11818464696325037,0.2262584149144189,8.736485357707643,0.5197198213956611,0.2438196637532215,0.32129804803290796,0.02069689399023389,0.03618815972345146,0.02942363045044516,0.5588901715224139,0.6255365542400497,0.2910270844010867,0.29910347936260706,0.3962314141198746,0.0739083893967134,0.5802906843296967,0.03202896449221271,0.06739903920960444,0.04464540623688151,0.08730452672791955,0.0724284908832189
336900,0.22265018696013072,0.0030561676603895194,0.17199111093609787,0.1367637217514499,0.37656510698673173,0.1536981597042839,0.41231899301273955,0.09029280047804633,0.21596774701273347,0.1181355522742038,0.24863062077758968,8.803358091541206,0.521294543195765,0.2575644948322946,0.3361980721211424,0.020590135938917342,0.03570120619838235,0.031115989167219027,0.5741491532538276,0.6510579994240899,0.32184321001410865,0.2961967465513453,0.39632184692261774,0.1017761140463449,0.5917943408141255,0.033896779550218525,0.0709749656701959,0.04713678812655786,0.09288246094197206,0.07530064026333605
337200,0.17802668183334447,0.004276766696037271,0.15415546458582696,0.17047918942407847,0.38154540587434127,0.12313313605933018,0.3335930870633561,0.0779828229165318,0.18650958156798936,0.10832373990512423,0.19186137246315838,8.33435562867217,0.4842968074002272,0.22536229420417442,0.3214679924541315,0.020156250844955537,0.03396663764856811,0.025263102102293544,0.4887617953323229,0.5604686114490107,0.2426442662131194,0.28318056811657755,0.351542817760226,0.06272527907352554,0.5339430901850051,0.028721500865152905,0.06136267641054616,0.0400598340045093,0.07733978946095732,0.06533851443416694
337500,0.16241475630618396,0.0055252425951195505,0.180103705272316,0.1759803968560334,0.46565224874245104,0.15712152599376594,0.4127374988477541,0.09933259269985939,0.23670009779479528,0.136406599189705,0.2611433851905858,10.279302855019385,0.6154017736935913,0.2625345754031727,0.43402316593751067,0.025926672715804955,0.04266817974631465,0.03189600160240502,0.6028749065854413,0.7459786402322948,0.3118833389686202,0.35490844241586217,0.45836550075897975,0.1553083244425082,0.6604109365014637,0.03639644059677494,0.0744120898152687,0.051171831927561584,0.10207098391752822,0.08283972711579679
337800,0.11123510288169314,0.006668857704660525,0.1579317778880025,0.19131752103114508,0.46524809980327575,0.13722572662584298,0.35476684049864105,0.09121109109504744,0.21886326606421136,0.13002934273440303,0.2161065324694178,9.884577611556935,0.5951811724309053,0.23386154075900834,0.4371848877870548,0.026276090419131037,0.041808052495909465,0.027632302297426747,0.5339675469171326,0.6932393180568255,0.253296676034239,0.345100618951399,0.42668791635739467,0.17014984672109534,0.6184749192761174,0.033208017787828226,0.06790893629526806,0.047214873343449426,0.09265641645072975,0.0760041555645472
338100,0.007566347989602207,0.005236059590146169,0.08065345224763121,0.09878785877224061,0.25235115526518825,0.06696238725612602,0.1720931997344337,0.04861961020569794,0.11897506636052668,0.07543526146152146,0.07066926619906866,5.283813571729574,0.33880954907974825,0.10892089060956778,0.26458741362011295,0.016765279819800583,0.025315779543952033,0.013307405844194875,0.2735514222041715,0.3482286181106815,0.10158588810769942,0.18926188071768735,0.22261219491431916,0.1746537182808794,0.316977799038483,0.018196385218722355,0.0353723182706247,0.027042238626741266,0.0519161957283103,0.039497575935605767
338400,0.18525875085050103,0.004671913667785077,0.18060692250657695,0.18343322778527948,0.4601991471211164,0.16097462589062417,0.4228892086616156,0.09827568901088313,0.23405167475961264,0.13275267247069422,0.27212149666888763,10.089486268934529,0.6001609775225702,0.26710523369155936,0.4048685184324441,0.024376391972452893,0.0410357113041826,0.0323214467158337,0.604939550545815,0.7446789545584167,0.3220600437776113,0.3481912054106786,0.4553193172990646,0.11636452527233132,0.6625192900287757,0.0359375870522598,0.0747101757988986,0.05008460765692746,0.09944468061991074,0.0824301874369624
