time,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
46500,1.7993376033587083e-07,7.273860092027462e-08,1.0686616036537089e-06,5.221779275643712e-08,1.7546994968142826e-09,1.2504827395787288e-08,5.0887358327145193e-08,4.2468286665098276e-08,1.861768339495029e-08,4.33604370186913e-08,2.5312942852906417e-09,4.820428500806884e-09,5.893447507787641e-09,2.424742007178793e-08,8.710783561127755e-08,3.269918380510717e-08,1.8235319032555708e-08,4.3570480556809343e-10,2.475921689892857e-09,2.7643025646284514e-09,1.2209682154207258e-09,3.897277167652646e-08,2.6037824341074156e-08,1.1493952456476109e-09,3.1306775838402245e-08,2.678424948499014e-08,7.347216524067335e-08,1.6618528775325103e-09,1.059071053077787e-09,3.1496867336500145e-09,9.62799617809651e-10,1.965972273865191e-09,3.038159945845109e-09
46800,1.80572197194806e-07,6.712595990165937e-08,1.089189815672853e-06,5.5445823932132043e-08,1.7856294221019198e-09,1.340948330152969e-08,5.27392529647841e-08,4.250681229223119e-08,1.91774987001736e-08,4.4844867375104513e-08,2.8047111300111283e-09,5.521961554677546e-09,5.944734482454805e-09,2.484362937593687e-08,5.4265349547222286e-08,3.240839419049735e-08,1.9759909264394082e-08,9.353087193630927e-10,2.4596573666713084e-09,2.7961775117546495e-09,1.3588135061581852e-09,4.150710708472616e-08,2.8377996841300046e-08,2.962963208119618e-11,3.128176473410349e-08,2.7814927250346955e-08,7.540101876202243e-08,2.4217428062911495e-10,1.167521190836851e-09,3.4301876894460293e-09,1.1110188324892079e-09,2.303309543094656e-09,3.2647591297063627e-09
47100,1.74154351384459e-07,4.862562974494722e-08,1.0964664838297722e-06,6.021821974400154e-08,1.8184138639298908e-09,1.4902710177011613e-08,5.503567024334188e-08,4.22794812493521e-08,1.982468944561333e-08,4.6748077409120015e-08,3.1854483495408203e-09,6.446448708175012e-09,5.991793727844197e-09,2.579174207539836e-08,5.105192713017459e-09,3.2075583078494674e-08,2.197255355440575e-08,2.8910989158248412e-09,2.4230075723608024e-09,2.828862477599614e-09,1.5448549106622522e-09,4.5178836671766476e-08,3.074211463172105e-08,1.6149428461176285e-09,3.1076957895948e-08,2.8928333506428316e-08,7.822869463325333e-08,1.5555912113995873e-09,1.318447573339654e-09,3.820986194114084e-09,1.3160743606022152e-09,2.782826413749717e-09,3.576857920961629e-09
47400,1.5493431604340913e-07,1.0951595186270424e-08,1.0676617847593661e-06,6.560436105473855e-08,1.849521424901468e-09,1.6807078395686403e-08,5.737634722891016e-08,4.1829032682016987e-08,2.0439316017473175e-08,4.870793191003031e-08,3.6238319012227294e-09,7.49328421534301e-09,5.976190209366905e-09,2.6610116776737414e-08,5.287716220436778e-08,3.149984451056298e-08,2.4493438388617506e-08,5.009084702578548e-09,2.3684023631176387e-09,2.8410838126546878e-09,1.771503832515009e-09,4.962180355505552e-08,3.2923196613410255e-08,3.749207166947599e-09,3.0601803757690504e-08,3.002665494022949e-08,8.119146599483429e-08,3.6361171851240215e-09,1.4910384038557822e-09,4.2608974126778776e-09,1.552514561353746e-09,3.3498324114589195e-09,3.929670810975949e-09
47700,1.2287096495811056e-07,4.3133191240940505e-08,9.94579409052676e-07,7.014644864966613e-08,1.8760317743726773e-09,1.869178589686271e-08,5.9254553264054266e-08,4.132165543069277e-08,2.0899236119475972e-08,5.026668503660403e-08,4.031434741591511e-09,8.481620739075879e-09,5.860059104634274e-09,2.6766784344545158e-08,1.0591082855171408e-07,3.0558560126792145e-08,2.6699623845161113e-08,6.6895324835059e-09,2.3084965050657047e-09,2.8179698574604117e-09,2.009507227285212e-09,5.400191582793923e-08,3.479461696542785e-08,6.330807877930056e-09,2.98858822134207e-08,3.1018885238154326e-08,8.328505884946935e-08,5.751054743541317e-09,1.6493615362378478e-09,4.651056428883749e-09,1.7740546809363877e-09,3.89507448517179e-09,4.249095297836902e-09
48000,7.872728247093619e-08,1.094044321803267e-07,8.705551053367344e-07,7.227212250882076e-08,1.894839840588247e-09,2.0073919415608543e-08,6.013500097878932e-08,4.096639116824008e-08,2.1069162414733e-08,5.092122279393152e-08,4.307118217639072e-09,9.202345552239422e-09,5.60790169856773e-09,2.572557633584438e-08,1.3871024151512756e-07,2.915703589678742e-08,2.7910559197152907e-08,7.279190583631134e-09,2.2584742964681936e-09,2.7452813355921535e-09,2.2237358621168823e-09,5.736622910035294e-08,3.619017263645219e-08,9.202089756854548e-09,2.898966044995177e-08,3.1779244125118566e-08,8.345453750280285e-08,7.59013829565447e-09,1.7527241880088695e-09,4.88157070321904e-09,1.927631387843576e-09,4.291607069717429e-09,4.4513370767163e-09
48300,2.615566430108629e-08,1.854204398910042e-07,7.145486264903411e-07,7.343584940144865e-08,1.9090791170128796e-09,2.1311983289251657e-08,6.056693990785789e-08,4.0665398159944743e-08,2.1078363943161094e-08,5.113390955102659e-08,4.52612169965505e-09,9.804445255667815e-09,5.280099912852165e-09,2.414493849300925e-08,1.6386076850949394e-07,2.752906880232331e-08,2.8725814615881973e-08,7.387306766304391e-09,2.209944227615779e-09,2.645293761815992e-09,2.4321735736521077e-09,6.038072797309724e-08,3.7225106552796206e-08,1.229124535484516e-08,2.7972291150035744e-08,3.2359828594508144e-08,8.27959709681636e-08,9.299711223320628e-09,1.8326531403545232e-09,5.0444057819731825e-09,2.052210845704394e-09,4.6263792796708e-09,4.6021213506719505e-09
48600,3.1557970459061835e-08,2.639560889861059e-07,5.292306326509788e-07,7.231214027569877e-08,1.916319547490275e-09,2.1950228301648167e-08,6.012635367369512e-08,4.060454017462689e-08,2.0831173230817512e-08,5.05103585624056e-08,4.601126590841886e-09,1.0107875425546808e-08,4.8620307779856375e-09,2.163960743928328e-08,1.6813676495530672e-07,2.5639351974859892e-08,2.856609171431046e-08,6.496030380276352e-09,2.1771597857878078e-09,2.5110367118941213e-09,2.599882975573564e-09,6.216032488737255e-08,3.782882629366213e-08,1.536627536324886e-08,2.692464562414898e-08,3.267455639388572e-08,8.046498578551109e-08,1.059953547155601e-08,1.854239428666915e-09,5.046800310992694e-09,2.1018706775066676e-09,4.787061413935589e-09,4.6302233158712625e-09
48900,9.807124357052999e-08,3.5587121516300613e-07,3.196841120711724e-07,7.172520355425149e-08,1.9244268401052977e-09,2.2917660658094974e-08,5.977888406505372e-08,4.0393494771251426e-08,2.0588622362538445e-08,4.9997382234323595e-08,4.727681357508118e-09,1.052163867143463e-08,4.404355991027842e-09,1.9053807420732483e-08,1.7933933094127497e-07,2.3588711428601528e-08,2.8670861240698287e-08,5.748979958752898e-09,2.132722443093371e-09,2.364750173455832e-09,2.8015705311190686e-09,6.459180923457097e-08,3.8372576227629906e-08,1.8867510220843542e-08,2.5694191663205856e-08,3.303414075617184e-08,7.831287263115883e-08,1.2141924798925174e-08,1.895251955374988e-09,5.093625077279285e-09,2.1791422000205785e-09,5.02347319297769e-09,4.696381949997885e-09
49200,1.708384367304916e-07,4.6055127711497335e-07,1.0222757396149973e-07,7.303009397219284e-08,1.939788774052431e-09,2.4595742331712245e-08,6.006503383559902e-08,3.9885868829969695e-08,2.0532738176370913e-08,5.015337478653237e-08,5.002512182272767e-09,1.1250378406657546e-08,3.959208072501497e-09,1.6875141284344863e-08,2.0988382942732642e-07,2.1500987656963844e-08,2.962926970440094e-08,5.7316213997182786e-09,2.0682477952504996e-09,2.227196205240034e-09,3.0682727469866222e-09,6.851524858575431e-08,3.9221767167418875e-08,2.2877074457028357e-08,2.428808443255548e-08,3.3690163547817065e-08,7.732645457281251e-08,1.424193385446415e-08,1.9941168716286484e-09,5.286615589739085e-09,2.334203941245505e-09,5.45524869721703e-09,4.882359405655734e-09
49500,2.566581684959601e-07,5.939779299524162e-07,1.2572063212701323e-07,7.916379018979569e-08,1.9743779944292328e-09,2.8030818555180304e-08,6.201881319611857e-08,3.866999520596437e-08,2.0979143755539553e-08,5.206214837016887e-08,5.650335310747323e-09,1.276961114626829e-08,3.5681750887306407e-09,1.5844534573261626e-08,2.8891383152540584e-07,1.9402641271426546e-08,3.275355453524753e-08,7.59982299314288e-09,1.9561454678296286e-09,2.119442399362015e-09,3.492772293611779e-09,7.613866870315178e-08,4.090685479241074e-08,2.803542287210803e-08,2.2510135977427126e-08,3.512452906306862e-08,7.940749213730669e-08,1.771145718976186e-08,2.2388917386706453e-09,5.8504383559920825e-09,2.6845512479667377e-09,6.374527572461375e-09,5.371717293201073e-09
49800,3.275625140020111e-07,7.136875339597282e-07,2.86945322613974e-07,9.049972504726611e-08,1.985590358799527e-09,3.283405902720915e-08,6.509372241225719e-08,3.542030668768348e-08,2.172979662873331e-08,5.529356172928601e-08,6.6906622464557586e-09,1.515912373406536e-08,3.234802647966717e-09,1.644112046506052e-08,4.3476114797158516e-07,1.6843095806962083e-08,3.828489525403711e-08,1.2445681818462617e-08,1.7240324723388767e-09,2.024897582941776e-09,4.0318326455235365e-09,8.661130124210104e-08,4.368848038893702e-08,3.370016798953657e-08,1.974173358121334e-08,3.688314365035694e-08,8.406258444892956e-08,2.287504941023144e-08,2.6387496632196417e-09,6.823931641974923e-09,3.2500580005034863e-09,7.804260349075776e-09,6.165898014387494e-09
50100,3.358729543379013e-07,7.450568091371679e-07,2.562052117127678e-07,1.0632685132350161e-07,1.9018315811081266e-09,3.794502134724098e-08,6.796500429118169e-08,2.8150061837095564e-08,2.236546947642637e-08,5.875419617495936e-08,8.071772583662096e-09,1.8378138122443488e-08,2.942535104466515e-09,1.9021776154204417e-08,6.644103649477984e-07,1.3018748745707853e-08,4.604589065593245e-08,2.1519340975828527e-08,1.2674732374762243e-09,1.907167757053685e-09,4.583945667491207e-09,9.772622888704063e-08,4.7923450097187015e-08,3.8649538680601836e-08,1.504174917954515e-08,3.8155683057539136e-08,8.963382924775942e-08,3.001466808427722e-08,3.1749536333336437e-09,8.179824817489134e-09,4.018986032860994e-09,9.674884893229319e-09,7.199020046755322e-09
50400,2.298912455955815e-07,6.04889535793518e-07,9.577441062447178e-08,1.2482218636478137e-07,1.6400036884078872e-09,4.1933084560241696e-08,6.871907487493445e-08,1.460644938333644e-08,2.2328819682115864e-08,6.089578619139502e-08,9.693430058632657e-09,2.2306188895981904e-08,2.6196573799097678e-09,2.3443817553925328e-08,9.893145573869333e-07,6.7714225338022516e-09,5.543513736938621e-08,3.5826914768222196e-08,4.713456291938201e-10,1.7060841628335766e-09,5.0286104169572354e-09,1.0661118210464338e-07,5.403742875387252e-08,4.164384392879583e-08,7.239769672651164e-09,3.804714054922442e-08,9.343005302753227e-08,3.9452054068078724e-08,3.807741677519516e-09,9.830060321291967e-09,4.9562558501747844e-09,1.1861189364026359e-08,8.359073433439335e-09
50700,4.531652919581575e-08,2.0284598178932356e-07,9.008281409705887e-07,1.435284318063168e-07,1.102272051412001e-09,4.3203655764045834e-08,6.492020077075722e-08,7.91466447935818e-09,2.09262296380075e-08,5.979978823233978e-08,1.1440150160524354e-08,2.681357358369496e-08,2.1255885940263397e-09,2.9209822116627038e-08,1.4216277435252778e-06,3.4907259305327898e-09,6.564749099879919e-08,5.6343992582696956e-08,8.02899080554198e-10,1.3322747349775454e-09,5.240607947598619e-09,1.1008990696836918e-07,6.246560246836452e-08,4.152576593696722e-08,5.183927953567036e-09,3.5565449252317194e-08,9.195500183523109e-08,5.168520544884814e-08,4.4895926976096234e-09,1.1660397092327912e-08,6.022077059242292e-09,1.422694850816697e-08,9.513243526271253e-09
51000,4.1922972471297726e-07,3.645442845368052e-07,1.9341550014928544e-06,1.5692103261244483e-07,4.0612491147840046e-10,4.257336172486248e-08,5.7777697293204255e-08,3.2571357166943926e-08,1.838701990664049e-08,5.5788710540127795e-08,1.2698116336196108e-08,3.025267147904742e-08,1.4901289091540093e-09,3.7042987344193534e-08,1.8284983980265679e-06,1.4572286488601094e-08,7.349585473548359e-08,7.656591094473697e-08,2.2229826868169766e-09,8.407994300796418e-10,5.120796231494751e-09,1.0802027361478395e-07,6.776166827648922e-08,3.6789536750347906e-08,1.828912843393482e-08,3.0910129567018885e-08,8.61530295992452e-08,6.175908850991618e-08,4.992486424271192e-09,1.3046680180650583e-08,6.878686065192596e-09,1.5981797218955762e-08,1.0228426106095867e-08
51300,8.366928554437436e-07,1.0287481941873011e-06,3.0000323505419146e-06,1.5827728105932692e-07,3.4145131166951614e-10,4.0095947895224526e-08,4.795295893700313e-08,5.3154728618665104e-08,1.4621384991642117e-08,4.8219007453553786e-08,1.2854400210926542e-08,3.1057957983193774e-08,6.235936211851367e-10,4.59035192079682e-08,2.0792504429323344e-06,2.405080579137575e-08,7.54380948819744e-08,9.015840163328903e-08,3.4875284882218693e-09,2.431832513138943e-10,4.593708524680551e-09,9.935703104702043e-08,6.531101348627999e-08,2.7083530085292296e-08,2.8909703075896687e-08,2.391844589055836e-08,7.454310946286569e-08,6.520504314266873e-08,5.084956455903011e-09,1.3328758541319985e-08,7.194458362391742e-09,1.638357360889131e-08,1.0048260890016536e-08
51600,1.324949202796688e-06,1.8457598756072002e-06,4.1318730481521015e-06,1.427547431376297e-07,1.14388853944547e-09,3.4832950746022107e-08,3.47067938832879e-08,6.830212839759042e-08,9.058446437393286e-09,3.536825943228905e-08,1.1586116954731551e-08,2.850410396604275e-08,6.723723799950676e-10,5.4311918518124e-08,2.120102273295288e-06,3.1906814967896935e-08,6.927147211399642e-08,9.481919960308005e-08,4.54827642215605e-09,5.290416993375402e-10,3.5966536415799055e-09,8.197822154443202e-08,5.33062092245018e-08,1.2412513683557336e-08,3.6726540031395416e-08,1.3758068462266237e-08,5.3134854738345894e-08,6.018952802833155e-08,4.6440931100733e-09,1.2126029957926221e-08,6.8179204504303925e-09,1.510507274815609e-08,8.689617914114933e-09
51900,1.883208479824816e-06,2.821941841091302e-06,5.305885707684865e-06,1.0810703088282025e-07,1.94305016520957e-09,2.642616436787648e-08,1.840277263909229e-08,7.600559825959863e-08,1.562433737944957e-09,1.6630409049867012e-08,8.755868918797205e-09,2.2299737167941203e-08,2.495099238331022e-09,6.016270504005661e-08,1.9113638884959983e-06,3.7712858613758726e-08,5.391761703776865e-08,8.854109978528868e-08,5.298097960348969e-09,1.4850982665848278e-09,2.1832420316059142e-09,5.560894322798049e-08,3.133152404188877e-08,5.591601848209393e-09,4.1133631611955934e-08,2.14178896840167e-10,2.005843668939633e-08,4.59588562762292e-08,3.6171527995065844e-09,9.266315714739903e-09,5.674465342053736e-09,1.2017160599953058e-08,6.0423914760576736e-09
52200,2.2970476827310904e-06,3.5479620734690798e-06,6.1694170838677564e-06,7.916093380799794e-08,2.6200055458502902e-09,1.92326510273233e-08,3.4559022310531873e-09,8.163740972122469e-08,4.544858711597044e-09,1.4326602126857324e-09,6.10054229355228e-09,1.6341061837010784e-08,3.6821461435465608e-09,6.800285490271563e-08,1.7106704746083778e-06,4.083363336349066e-08,4.067770476012811e-08,8.214381352900091e-08,5.836980676576786e-09,2.18577156374522e-09,7.715712513345352e-10,3.150660177198006e-08,1.0737359446011396e-08,2.4426469735772116e-08,4.315010926347895e-08,1.1551129830422724e-08,3.639279100298154e-09,3.264713654971274e-08,2.6527828822509036e-09,6.747768566128798e-09,4.537625386547006e-09,8.877812263108353e-09,3.655841851468722e-09
52500,2.5229914548674515e-06,3.941502072279945e-06,6.649038972739163e-06,6.020742659984535e-08,3.162838879688934e-09,1.395084581190531e-08,9.383441579302598e-09,8.65018918716487e-08,8.679457152993564e-09,8.56312709629492e-09,3.956571958951827e-09,1.1361571239376644e-08,4.017032040337654e-09,7.855783934473948e-08,1.5675951345883732e-06,4.126390962255755e-08,3.155354022510437e-08,7.788256795038251e-08,6.2011693557906256e-09,2.5527953084747423e-09,5.713474138246966e-10,1.1560395307697036e-08,6.2464025063491135e-09,4.37286544752169e-08,4.3147167616552906e-08,2.0492507246672176e-08,1.446478137268059e-08,2.2075141714594793e-08,1.8740493601399066e-09,4.927791508180235e-09,3.5581848578658537e-09,6.052452761196037e-09,1.8229968645755434e-09
52800,2.5576615172440142e-06,4.000576758755869e-06,6.726445207050347e-06,4.9806551771780505e-08,3.5441729551166645e-09,1.0309086917459354e-08,1.9838353182421997e-08,8.966987508074453e-08,1.0928182803127129e-08,1.3721951575007552e-08,2.268905063829152e-09,7.221238718102541e-09,3.543128457295097e-09,9.050729943282931e-08,1.461376562872374e-06,3.878790977296376e-08,2.5890713573062385e-08,7.487872011324725e-08,6.342261826830509e-09,2.589075620562653e-09,1.81906756324679e-09,4.479311144223175e-09,1.9707023568571458e-08,6.259300278088631e-08,4.091067040690177e-08,2.66340336452231e-08,1.3786987551611674e-08,1.3739331450324244e-08,1.257454584902007e-09,3.703924278397608e-09,2.7050504058934166e-09,3.5200571346649667e-09,4.951843379785714e-10
53100,2.3838240323925675e-06,3.7018700993485254e-06,6.34591591364142e-06,4.6593768843194994e-08,3.7124223695172986e-09,8.09281885949531e-09,2.728501158344443e-08,8.985169586139818e-08,1.130498361590071e-08,1.4286698046817037e-08,1.031608576340659e-09,3.8966874171819654e-09,2.3225297240969667e-09,1.0162210628550383e-07,1.3699904357622472e-06,3.321222408203539e-08,2.3105997115635546e-08,7.208682717418924e-08,6.18774009808476e-09,2.2928432485969097e-09,2.892953432365175e-09,1.63519686680047e-08,2.9193827799645078e-08,7.911276611594076e-08,3.6240599854409083e-08,2.9746871632596594e-08,3.1505393849329266e-09,7.403940571748535e-09,7.953318004183529e-10,2.9976732207614987e-09,1.9663488615151437e-09,1.3382930319494335e-09,3.355822286721377e-10
53400,1.993360221774765e-06,3.0349822139896787e-06,5.479532021013256e-06,4.940153530696989e-08,3.6043346085534722e-09,7.091976783613063e-09,3.059565045759882e-08,8.55625117424097e-08,9.75043690232269e-09,1.0339348932575376e-08,2.795204068206658e-10,1.4493437561213796e-09,3.9339909108093707e-10,1.0946748574269805e-07,1.2716873314388977e-06,2.4202890358537843e-08,2.2700426427491038e-08,6.862543244778863e-08,5.6573981055407785e-09,1.6487646803398093e-09,3.689677896545618e-09,2.3545979388472915e-08,3.389510538909235e-08,9.104315523700279e-08,2.8884940661555447e-08,2.9464153783465008e-08,1.5752597448681627e-08,2.8208191338308097e-09,4.959019861416891e-10,2.7519249101715104e-09,1.3528449471778003e-09,3.5937119946538587e-10,6.465938895416912e-10
53700,1.3864935404228618e-06,2.0054258342838693e-06,4.113130756877581e-06,5.626626631283216e-08,3.1481590667681303e-09,6.956099696253659e-09,2.845117563765598e-08,7.502184473651141e-08,6.304659905254084e-09,2.2787389752920717e-09,3.716849050761084e-11,7.413092362185125e-11,2.1397141836132505e-09,1.1077469963538533e-07,1.1373710542272875e-06,1.154308648665392e-08,2.3855641018144524e-08,6.331571711370998e-08,4.663455399622762e-09,6.590639145542809e-10,4.077200799201819e-09,2.5577463702575187e-08,3.294752559668268e-08,9.5437762581696e-08,1.8692219327931525e-08,2.547767508076504e-08,4.003210563041648e-08,4.1659120597614674e-10,3.625686417763063e-10,2.8629187909245957e-09,8.746638968659681e-10,1.4076491083869769e-09,4.3432635266071884e-10
